"temperature","humidity","label","soil_moisture"
23.24113501,84.59201843,"rice",21.5488079275762
21.66628296,80.70960551,"rice",43.7998672937365
24.63544858,80.41363018,"rice",13.9541662386146
23.43121862,83.06310136,"rice",28.8430252084578
20.0454142,80.3477562,"rice",23.8385267980786
23.85724032,82.22572988,"rice",12.1883972858046
21.97199397,81.89918197,"rice",20.5845497528309
26.22916897,83.83625819,"rice",28.1822391224745
23.44676801,84.79352417,"rice",17.1473740992039
25.65553461,83.47021081,"rice",43.3278827854214
24.44345477,82.45432595,"rice",39.9989312765118
20.2801937,82.1235421,"rice",38.9829600099507
21.7238313,80.2389895,"rice",30.829032660557
20.41447029,82.20802629,"rice",21.9208226708577
25.75528612,83.51827127,"rice",11.7027952488146
20.61521424,83.77345559,"rice",36.9538073069699
21.84106875,80.72886384,"rice",20.6482609947894
20.08369642,83.29114712,"rice",25.9954623986304
24.45802087,82.74835604,"rice",24.8974224784803
21.14347496,80.33502926,"rice",25.0597944857045
25.78720567,82.11124033,"rice",49.5373504114667
23.64124821,80.28597873,"rice",26.8278514248732
23.43191632,80.56887849,"rice",42.1278808592878
24.97669518,83.891805,"rice",43.5263095377317
22.72791041,82.1706881,"rice",35.8880765264016
24.87300744,82.84022551,"rice",47.9091998709441
21.32376327,83.00320459,"rice",19.5308322157612
26.29465461,84.56919326,"rice",14.5709256372538
22.2286982,81.85872947,"rice",13.3964492798122
26.73072391,81.78596776,"rice",39.3277564590094
24.88921174,81.97927117,"rice",25.5261249177804
26.88444878,81.46033732,"rice",13.969713026045
22.67846116,83.72874389,"rice",29.8567613037567
26.08867875,80.37979919,"rice",25.2659413163779
25.42977518,82.94682591,"rice",21.6526226510733
26.40323239,81.05635517,"rice",20.2024124997818
26.04371967,84.96907151,"rice",10.2337585566476
25.2827223,80.54372813,"rice",35.822998143255
22.08576562,83.47038318,"rice",15.8960555578809
23.28617173,81.43321641,"rice",25.6783324181085
25.48591986,81.40633547,"rice",31.4252216501118
23.67575393,81.03569343,"rice",34.9660295249484
20.82477109,84.1341879,"rice",22.0806427454504
26.92995077,81.91411159,"rice",40.0116338300162
23.83509503,83.88387074,"rice",29.0413043160118
26.52872817,80.12267476,"rice",45.2960411230867
26.46428311,83.85642678,"rice",34.6529408543743
22.69657794,82.81088865,"rice",43.7470730432932
22.68319059,83.46358271,"rice",21.8644248088065
21.53346343,82.14004101,"rice",32.5070114954028
21.40865769,83.3293191,"rice",46.3857987955919
26.54348085,84.67353597,"rice",33.4568404783764
23.35905428,83.59512273,"rice",11.5250014169498
22.61359953,63.69070564,"maize",39.3770336417529
26.10018422,71.57476937,"maize",35.0749198344696
23.55882094,71.59351368,"maize",29.5492033485827
19.97215954,57.68272924,"maize",16.3383354039665
18.47891261,62.69503871,"maize",44.1231968200757
21.77689322,57.80840636,"maize",33.156196396537
25.6217169,66.50415474,"maize",13.0303121173465
25.19192419,66.6902901,"maize",22.8475183822886
20.41683147,62.5542482,"maize",49.1049947668918
24.92162194,66.78627406,"maize",30.1942199226468
23.31689124,73.4541537,"maize",44.465411348112
24.84016732,68.3584573,"maize",47.7482388821452
22.27526694,58.84015925,"maize",17.9497341664972
18.87751445,65.76816093,"maize",29.6448295411298
25.19008683,60.2001687,"maize",25.0971509879693
18.25405352,55.28220433,"maize",36.787296942545
24.6129118,70.4162444,"maize",18.5727449191135
25.1420613,65.26185135,"maize",33.2801209962362
23.09348056,60.1159381,"maize",47.5731158208398
18.05033737,62.89366992,"maize",35.4677115640235
24.9321581,73.80435276,"maize",27.0899194352328
18.14710054,71.09445342,"maize",31.360051644274
18.28362235,66.65952796,"maize",49.889238611344
18.83344471,58.75082029,"maize",12.3511256558555
25.71895816,67.22190688,"maize",29.104044298485
25.33797709,68.49835977,"maize",18.010389116334
23.89114571,57.48775781,"maize",38.2216890126064
21.53574127,71.50905983,"maize",45.5076117980302
23.08974909,63.10459626,"maize",18.5684316118323
25.61707368,63.4711755,"maize",37.2631104318173
21.44526922,63.1621551,"maize",25.8750359870755
18.51816776,55.53128131,"maize",40.0617665828527
22.53510514,67.99257471,"maize",22.4498763035844
23.02038334,61.89472002,"maize",37.7379592647796
24.89364635,65.61418761,"maize",32.4826593446588
25.77175115,74.089114,"maize",23.6605142313364
19.39851734,62.35750641,"maize",10.2394946348204
21.54156232,59.64024162,"maize",45.885962075808
23.79746068,74.82913698,"maize",36.5788700755603
18.9802729,74.52600826,"maize",25.0294762057335
24.10859207,73.13112261,"maize",31.2988228663257
24.7947077,70.04556743,"maize",27.7266202786491
21.63162756,60.27766379,"maize",25.321684694759
25.37548751,57.21025565,"maize",12.6910425211532
22.21738222,72.85462807,"maize",27.2443477530039
20.58314011,69.00128641,"maize",11.1628399890275
24.87502824,68.74248334,"maize",31.82988233808
20.03728219,56.35606753,"maize",11.7417652456008
25.95263264,61.89082199,"maize",39.6736543740837
19.28889933,65.47050802,"maize",13.1240163949881
20.57981887,65.34583901,"maize",12.4920993883724
24.71417533,56.73426469,"maize",43.6521972538721
20.27317074,63.91281869,"maize",44.9593955891671
18.41932981,64.23580251,"maize",49.7772714317127
23.39128187,61.74427165,"maize",47.3482605615917
19.84939404,61.24500053,"maize",49.9527010448972
21.869274,61.91044947,"maize",44.8215337520749
22.8056033,56.50768935,"maize",13.4206408524003
19.0781471,69.02298571,"maize",13.0635220972612
22.02720976,65.35549924,"maize",39.6034010183837
23.80546189,59.24537979,"maize",41.2192285812922
18.52510753,69.0276233,"maize",17.7070410245614
23.50297882,61.32026065,"maize",21.240011571567
26.54986394,72.89187265,"maize",48.1935959179515
19.29563411,69.63481219,"maize",33.2535289040179
20.68899915,59.4375337,"maize",39.7996910090731
19.32666088,68.034493,"maize",29.2402959291893
24.60532218,73.58868502,"maize",38.8463565360547
22.27373646,59.52193158,"maize",16.1874820511461
25.70196694,61.33450447,"maize",13.1315747701745
19.20129357,68.30578978,"maize",42.9588314117032
21.70181447,60.47470519,"maize",13.2994314321949
20.51716779,59.21235483,"maize",14.5065820435551
23.30355338,73.62548442,"maize",29.7880622530685
24.2547451,55.64709899,"maize",31.0427401003784
24.86374934,65.7420046,"maize",17.4388246342988
22.6265115,65.77472881,"maize",21.4290852215023
18.04185513,60.61494304,"maize",35.8251513751859
23.26237612,72.33125523,"maize",31.2787826133014
22.88330922,71.59722446,"maize",39.8894973084851
25.97482359,69.36385721,"maize",21.7030513129844
26.14384005,66.20569924,"maize",46.5977475336312
18.66116213,61.55327249,"maize",24.5587842549176
25.10787449,55.97732754,"maize",41.8228106332099
23.33844615,59.24580604,"maize",23.9361924497137
25.08239719,65.92195844,"maize",14.2141715661548
25.36768364,72.52054555,"maize",16.07535767048
25.34217103,63.31801994,"maize",45.4021168471166
25.00933355,67.816568,"maize",35.477623149983
18.66746724,71.516474,"maize",15.2965127401168
20.37999665,63.73849998,"maize",39.2272876178208
18.09300227,72.61024172,"maize",46.9811400271196
26.16985907,71.96246617,"maize",35.4262571127501
18.65396672,61.37879671,"maize",45.299596333928
26.07470121,59.37147589,"maize",19.0176913966538
18.92851916,72.80086137,"maize",21.8515170298386
23.30546753,63.24648023,"maize",36.2016846893417
18.74826712,62.49878458,"maize",15.3857662132866
19.74213321,59.66263104,"maize",26.9563737334808
25.73044432,70.74739256,"maize",39.7295992555421
17.02498456,16.98861173,"chickpea",36.1330034976554
19.02061277,17.13159126,"chickpea",46.4070266519665
17.88776475,15.40589717,"chickpea",17.7122371676713
18.86805647,15.65809214,"chickpea",16.5312164024412
18.36952567,19.56381041,"chickpea",20.5871266238037
20.45078582,15.40312102,"chickpea",46.8294228949642
20.6543203,16.60820843,"chickpea",38.1451503976213
17.3348681,18.74926979,"chickpea",34.0562167415812
18.17912258,18.90426935,"chickpea",30.3869488390171
18.01272266,18.30968112,"chickpea",42.3701677932634
20.99373558,19.33470387,"chickpea",13.6307865761797
19.46233971,15.22538951,"chickpea",12.4720227875234
19.81344531,14.69765308,"chickpea",25.5239004860009
18.97424756,19.5161216,"chickpea",44.43656972711
18.19737048,14.71070537,"chickpea",36.8933008173095
18.72963144,19.18197264,"chickpea",47.1987843364472
20.99502153,19.8601304,"chickpea",31.2792287265704
20.28155898,16.39535215,"chickpea",21.0794328775425
17.48042641,15.7559405,"chickpea",35.702929552567
20.88818675,14.32313811,"chickpea",44.934878326068
17.08498521,16.14565756,"chickpea",23.6998121621343
20.09340593,15.11279612,"chickpea",16.0227983311913
17.57212145,14.99927489,"chickpea",20.5953389995676
19.12065218,18.43475844,"chickpea",10.3133568090103
18.57665902,19.22008229,"chickpea",30.4482397517907
17.16606398,14.42457525,"chickpea",29.6906041883009
18.2872007,16.67921616,"chickpea",48.8015621324431
19.03025305,18.66725565,"chickpea",46.7817121469273
17.1418614,17.0662427,"chickpea",27.6452089657065
17.47809436,17.93253975,"chickpea",42.2403136076273
20.56601874,14.25803981,"chickpea",33.4483167563106
17.22385224,15.82069268,"chickpea",10.9693425593719
19.69141713,19.44225438,"chickpea",49.1392874376828
17.84851658,19.09172907,"chickpea",21.3409104240991
18.8202251,16.1074793,"chickpea",37.7900178498989
17.47500984,16.54314829,"chickpea",20.6631686804344
18.72649425,17.58406365,"chickpea",30.3333849342865
18.65580107,16.17772668,"chickpea",38.8762877979771
18.2356751,19.68538502,"chickpea",33.0127911225652
18.81198127,15.21618225,"chickpea",16.1886047635944
18.65054116,17.80852431,"chickpea",45.9449476556929
20.36720401,16.89574311,"chickpea",35.8524075776283
18.38120357,16.63805158,"chickpea",22.8294071193268
17.17012591,17.30457712,"chickpea",21.5834123500272
19.37101121,15.77458129,"chickpea",13.6987823215054
17.92845928,14.27327988,"chickpea",12.1075751049562
19.45339934,18.23490739,"chickpea",30.895682323766
19.12829388,14.92241479,"chickpea",12.9564243845573
19.1034283,17.26184541,"chickpea",20.522054910155
17.48504075,16.96070581,"chickpea",33.7418665625641
19.40751744,18.98030507,"chickpea",25.4403848450418
20.18649426,19.63719995,"chickpea",11.0327937878168
17.30287885,15.15405941,"chickpea",40.0705226105809
17.50361137,15.48083156,"chickpea",11.0454490078651
18.17234999,14.70085967,"chickpea",29.0490215167983
17.57445618,16.71826572,"chickpea",27.3062303977961
20.93175255,18.91295403,"chickpea",41.253445597418
19.71098332,17.63879418,"chickpea",16.4791666925054
19.07937684,17.86754927,"chickpea",13.4172807603348
18.54988627,16.02542689,"chickpea",38.1905224466101
18.19903647,17.41333199,"chickpea",14.2413660411825
18.88852533,14.99451145,"chickpea",28.0250636918043
18.49311205,14.72115044,"chickpea",38.8895033004644
19.48974337,17.17260319,"chickpea",31.916289492255
17.25769499,18.74943955,"chickpea",35.900739199541
19.62416326,18.71483156,"chickpea",17.028052732733
20.67526473,19.85388984,"chickpea",10.1720786888782
20.02381489,16.63294455,"chickpea",46.0000679448047
20.1187446,14.44228303,"chickpea",42.004042227879
20.65691793,15.84572566,"chickpea",41.7527232293727
19.2582557,14.2804191,"chickpea",37.5385230200858
17.927806,15.85622899,"chickpea",29.5988291709543
19.16288268,15.83500655,"chickpea",15.8967396588431
20.26942271,19.96978871,"chickpea",27.8234671472966
17.09104223,18.25142068,"chickpea",16.5298898880238
17.06579293,17.54024066,"chickpea",19.6107665169599
20.62767492,14.44008871,"chickpea",23.9303594497409
20.8248451,17.85057083,"chickpea",48.1480289177769
19.46210401,18.72831993,"chickpea",21.4598942484725
17.18248372,16.42891834,"chickpea",39.3469329358749
17.48911699,16.39055394,"chickpea",13.3187440739934
17.48395377,14.76014523,"chickpea",37.2844743313689
19.48316794,17.44534641,"chickpea",14.5647971701727
19.71359733,18.09665739,"chickpea",45.2869051309845
19.48649305,16.06240074,"chickpea",47.5791778177219
19.95264829,14.82633099,"chickpea",16.34521509268
19.41789736,16.80472243,"chickpea",41.1747274798401
19.45591848,18.02235902,"chickpea",14.2692889806508
20.19137759,16.41998269,"chickpea",32.4651163939196
18.8392908,14.74071856,"chickpea",33.5765165925398
20.71219282,19.83643308,"chickpea",42.6155961150418
18.99424448,15.9362937,"chickpea",32.0990192103015
19.96837462,15.57324389,"chickpea",46.4418007116136
17.81564548,17.60756635,"chickpea",35.0111688091248
20.71424384,15.27824066,"chickpea",28.1654111744433
17.34150229,18.75626255,"chickpea",36.8499323063039
17.43732714,14.33847406,"chickpea",17.1354832656949
18.89780215,19.76182946,"chickpea",31.5191541695861
18.59190771,14.77959596,"chickpea",15.7936069457885
18.31561493,15.36143547,"chickpea",39.9341024300292
17.13692774,20.59541693,"kidneybeans",37.2955373652224
19.63474332,18.90705639,"kidneybeans",48.2274468482627
22.91350245,21.33953114,"kidneybeans",19.711427749876
16.43340342,24.24045875,"kidneybeans",11.7844843715347
22.13974653,23.02251117,"kidneybeans",41.5363998447128
17.84806561,18.77621951,"kidneybeans",26.600209414475
19.88394011,20.31564139,"kidneybeans",23.284219739698
19.32509638,23.3334788,"kidneybeans",38.5952333792804
18.4167001,23.42829938,"kidneybeans",26.0658939448878
21.81167649,23.20591245,"kidneybeans",48.6043790010371
19.72702528,18.28173015,"kidneybeans",39.0665456051787
17.15432954,19.87070659,"kidneybeans",46.6915778320772
19.62207826,18.67170854,"kidneybeans",31.7014972843489
21.63149148,21.17919701,"kidneybeans",49.6061064015109
16.06522754,18.72479695,"kidneybeans",38.7470753024562
20.61162204,24.36314135,"kidneybeans",20.6752833022434
21.42451099,20.39659714,"kidneybeans",36.3038798112776
19.07096165,21.21092266,"kidneybeans",43.0848943330009
21.18853178,19.63438599,"kidneybeans",11.1557605408236
23.0429097,22.42610972,"kidneybeans",48.6397438126112
20.65375833,23.10538637,"kidneybeans",21.0142082782837
18.09551014,18.29318436,"kidneybeans",29.3631351216297
18.23775702,21.07643273,"kidneybeans",38.1356058771478
17.48189735,18.8251973,"kidneybeans",15.4698682592505
19.9191786,21.47324158,"kidneybeans",41.0090508833541
20.27514686,23.2353604,"kidneybeans",34.9270886914768
15.77370214,19.2303162,"kidneybeans",48.3685927394221
16.71170642,19.17651433,"kidneybeans",48.5020613344263
17.66148158,18.15302753,"kidneybeans",38.38368190638
18.50692825,23.61670065,"kidneybeans",47.1584495892798
24.51324787,20.81527638,"kidneybeans",26.7271383374013
18.87614998,24.54038287,"kidneybeans",35.3575986489031
21.59343016,20.31871249,"kidneybeans",19.8828458833601
20.12373284,24.45202552,"kidneybeans",16.2266444524737
15.43546065,18.37477907,"kidneybeans",28.0226777119497
22.64236876,21.59396123,"kidneybeans",25.7518681308652
21.98560799,24.87304788,"kidneybeans",47.7318047446733
20.53052663,18.09224048,"kidneybeans",15.2241357627724
15.78601387,21.14544088,"kidneybeans",24.5864300686885
19.6365349,19.68751084,"kidneybeans",22.0591692208904
20.57341244,19.7520218,"kidneybeans",33.1423978950097
20.16080524,24.84207559,"kidneybeans",20.938867964415
21.53989176,24.25386207,"kidneybeans",18.1747803464303
15.53834801,23.75560241,"kidneybeans",25.4941206268728
19.91853092,20.70099804,"kidneybeans",29.6334377337411
20.76952209,18.93146941,"kidneybeans",16.2294531784718
23.46168338,23.22197648,"kidneybeans",27.9232158727294
24.32116642,21.0278674,"kidneybeans",41.8629791487952
20.12574053,24.96969858,"kidneybeans",16.3413020513537
21.80619564,18.57086554,"kidneybeans",47.687163121509
19.52226241,24.92607153,"kidneybeans",23.9897442586259
17.00067625,19.90790546,"kidneybeans",40.9212819378641
16.78791503,24.96881755,"kidneybeans",12.5030692377394
24.84906168,22.89464642,"kidneybeans",13.0523510059414
16.51783455,20.4555596,"kidneybeans",18.2686261572026
18.15300153,19.38602098,"kidneybeans",45.3471488657962
23.18864385,22.3104551,"kidneybeans",35.514868290993
23.38002569,21.98879437,"kidneybeans",18.3403485267264
18.358923,19.37703396,"kidneybeans",30.1806935865795
19.25975367,20.51346956,"kidneybeans",27.0382047363504
22.95458237,24.03553105,"kidneybeans",26.2237165217726
20.120043,22.89845607,"kidneybeans",39.4031918557302
21.14011423,22.7182355,"kidneybeans",21.9761974705346
24.92360104,18.22590825,"kidneybeans",48.5861444429138
15.33042636,24.91506728,"kidneybeans",33.1357755654274
18.81097271,21.27833035,"kidneybeans",43.4319573195604
23.44260668,22.77255917,"kidneybeans",17.6576704794061
22.8352024,18.97267518,"kidneybeans",36.3544090517291
24.9035819,22.27512704,"kidneybeans",31.0876909147888
23.78709569,24.35679348,"kidneybeans",12.0112696690586
22.05592283,19.60379304,"kidneybeans",23.7648410392546
18.87492997,20.18238348,"kidneybeans",15.3140309990449
18.62328774,23.02410338,"kidneybeans",32.846053494765
23.00884744,18.86880997,"kidneybeans",45.1349148578123
19.33162606,24.13995025,"kidneybeans",32.256896418785
16.24469193,21.35793891,"kidneybeans",36.6398751981154
17.91652287,24.90814655,"kidneybeans",25.1098311463804
15.46789263,21.43780702,"kidneybeans",19.271764655898
17.06104474,23.77201471,"kidneybeans",23.6297156005713
21.32776028,18.48522915,"kidneybeans",32.1335922068226
23.90910104,20.74619325,"kidneybeans",10.5077903596535
23.89756791,22.74378977,"kidneybeans",18.8768560295221
22.98666928,20.57940608,"kidneybeans",36.9000415686819
21.35135729,22.91244883,"kidneybeans",43.1758208342213
24.1638445,19.27907819,"kidneybeans",39.9617433238409
24.62835037,18.18325169,"kidneybeans",22.3655976253604
21.02213209,24.93896255,"kidneybeans",21.9557698483827
17.30844532,20.01730914,"kidneybeans",17.2145110499158
23.82576704,24.75485098,"kidneybeans",19.3137635001115
19.30607278,23.96362799,"kidneybeans",13.2110676476733
16.03768615,22.33195853,"kidneybeans",19.4310261891581
19.18572809,20.83398341,"kidneybeans",42.0150905149853
19.92889503,21.79992115,"kidneybeans",16.0598319792772
19.56376468,24.67385131,"kidneybeans",17.1597113809954
18.31357543,24.32991649,"kidneybeans",37.8156676953358
20.10993761,23.22323766,"kidneybeans",28.9953121281298
23.60506572,21.90539577,"kidneybeans",45.3080283081342
19.73136909,24.89487354,"kidneybeans",46.6867520839924
20.93409877,21.1893007,"kidneybeans",21.1273229801608
18.78226261,20.24768314,"kidneybeans",38.8726186788724
36.51268371,57.92887167,"pigeonpeas",34.8570229178805
36.89163721,62.73178224,"pigeonpeas",17.6131964675554
29.23540524,59.38967583,"pigeonpeas",47.3633431328646
27.33534897,43.35795962,"pigeonpeas",15.8207079433112
21.0643684,55.46985938,"pigeonpeas",22.206993682925
30.33276599,42.35249879,"pigeonpeas",40.8931924827073
31.80130272,45.03186173,"pigeonpeas",11.4608762295655
33.18184225,38.23184742,"pigeonpeas",34.4876890061068
29.38538562,63.47742011,"pigeonpeas",11.6278361956349
30.27374995,67.38680755,"pigeonpeas",27.7344671408139
35.45790488,68.75810535,"pigeonpeas",23.4935550922635
33.80020039,40.03262418,"pigeonpeas",26.9093177092098
28.69180475,49.47225353,"pigeonpeas",41.7214985016604
31.24021696,56.67369054,"pigeonpeas",38.598550441257
28.98039357,57.23265151,"pigeonpeas",30.9051658974452
27.32198928,34.13737127,"pigeonpeas",10.5896971420937
21.47607807,38.80023714,"pigeonpeas",27.7383444409011
18.31910448,34.69776639,"pigeonpeas",14.1630413461414
36.97794384,37.73992903,"pigeonpeas",10.2416326896389
24.80467592,40.1242747,"pigeonpeas",25.0906402379839
19.3479443,55.96805489,"pigeonpeas",14.1261228802608
28.88302142,50.12323801,"pigeonpeas",27.3138603514172
19.54314136,47.19188279,"pigeonpeas",39.3278949300887
24.7741949,50.54621094,"pigeonpeas",26.4442211528931
18.33124824,38.40975482,"pigeonpeas",27.8297349315288
19.14729038,45.3733757,"pigeonpeas",37.2154877907319
28.23416057,49.4421345,"pigeonpeas",11.3680318976068
30.11812084,34.13307843,"pigeonpeas",17.0996402110896
33.4126864,35.42910045,"pigeonpeas",46.4264283969174
24.18553163,46.68746847,"pigeonpeas",33.7897127100107
26.88630675,41.69617915,"pigeonpeas",17.0165302414472
31.33170829,57.97429171,"pigeonpeas",20.8119732961416
33.30711818,67.07780816,"pigeonpeas",36.3729431361612
23.45379018,46.48714759,"pigeonpeas",37.9436369352025
34.53823889,39.04468913,"pigeonpeas",46.4112365096285
19.50112224,34.51086611,"pigeonpeas",47.3928974347597
28.76794904,37.57792132,"pigeonpeas",35.5679216471083
30.97758716,32.24914235,"pigeonpeas",35.9648327936082
18.39759147,36.82639309,"pigeonpeas",26.3596630992206
35.09357419,30.98685456,"pigeonpeas",43.3622558807883
34.93174223,30.40046769,"pigeonpeas",34.2878524284148
29.50523036,35.72032498,"pigeonpeas",43.0971850614043
34.51934775,47.52980027,"pigeonpeas",47.8207598660028
28.43430726,52.10010827,"pigeonpeas",47.2155235672022
18.41645629,34.80541039,"pigeonpeas",47.6604518215285
31.07508973,47.19847683,"pigeonpeas",17.3726250242979
20.89342749,46.24856523,"pigeonpeas",14.9167474695452
30.90607799,52.79913039,"pigeonpeas",43.0460885063073
27.9348279,66.45457122,"pigeonpeas",13.041424780377
35.95176642,36.52780776,"pigeonpeas",31.1756801380969
19.54317155,56.92831399,"pigeonpeas",12.690102263176
19.63736208,32.31528909,"pigeonpeas",24.3827692738029
31.2192752,56.46868874,"pigeonpeas",20.5685676376675
33.50876355,45.70976142,"pigeonpeas",44.9131879972714
24.80710166,45.01110015,"pigeonpeas",18.1707481587232
36.20970524,31.94550613,"pigeonpeas",48.4695600365731
30.50420876,35.48885969,"pigeonpeas",31.3871693793612
26.01630259,49.94704718,"pigeonpeas",39.0272768902043
31.48469278,35.6395615,"pigeonpeas",17.4495184124818
33.15122581,32.45974539,"pigeonpeas",16.3900582899682
23.50222822,51.29019509,"pigeonpeas",25.3317482798092
34.87248659,38.83786012,"pigeonpeas",17.4360724579605
28.09269012,44.93322042,"pigeonpeas",49.4949308031763
24.54757829,57.3414485,"pigeonpeas",12.0992133617453
33.64769646,48.41490082,"pigeonpeas",38.7478365355608
20.5591255,60.54880693,"pigeonpeas",36.7457206422322
19.95991719,59.33157782,"pigeonpeas",19.5620945238827
28.87667593,62.4901206,"pigeonpeas",14.0520223808306
36.04353699,43.61444121,"pigeonpeas",17.1389426485235
23.6734328,47.2879691,"pigeonpeas",12.3136704609388
25.74679443,40.7192594,"pigeonpeas",38.914671272926
31.08564994,66.68832981,"pigeonpeas",37.9866578583824
18.72987676,61.33186249,"pigeonpeas",16.9334535882012
29.50304807,63.46513414,"pigeonpeas",38.7359026936688
20.43517772,39.37252634,"pigeonpeas",19.0730581502983
36.00415838,56.01334416,"pigeonpeas",16.6374792491757
31.46846241,35.39454002,"pigeonpeas",24.9416813098923
36.30049702,56.03021253,"pigeonpeas",42.4644277221137
29.49096726,67.10604388,"pigeonpeas",25.1365610845594
30.5753044,34.75591197,"pigeonpeas",40.5365384714877
24.69487673,59.96669215,"pigeonpeas",15.6048701994291
23.17409556,36.67847052,"pigeonpeas",35.9985146941232
19.04380471,33.10695144,"pigeonpeas",35.7962266392068
29.32379604,45.93248374,"pigeonpeas",47.1073744217772
34.6455408,54.32342534,"pigeonpeas",30.9122258080953
21.9989826,56.31006755,"pigeonpeas",22.1223342152676
22.99774444,60.24218572,"pigeonpeas",11.8451897140585
30.55992394,35.29006485,"pigeonpeas",39.3231368839604
31.46417866,48.17631461,"pigeonpeas",28.0790313681063
25.95058595,40.58227261,"pigeonpeas",12.5191063168828
21.01142393,69.69141302,"pigeonpeas",19.937645836329
19.25100056,47.70351758,"pigeonpeas",44.4132225825683
19.24462755,50.54495302,"pigeonpeas",49.8243484175968
22.47253208,62.56532471,"pigeonpeas",28.2711328322598
36.75087487,58.25799145,"pigeonpeas",23.9208902944941
29.89286629,66.35375127,"pigeonpeas",11.0520852835017
29.37735586,44.82294584,"pigeonpeas",31.2182612568043
29.65052947,42.89833235,"pigeonpeas",24.8925697568918
19.54284889,66.34777265,"pigeonpeas",14.5347658392237
20.04611791,48.93905624,"pigeonpeas",41.0650868701093
27.91095209,64.70930606,"mothbeans",27.1224408585051
27.32220619,51.27868781,"mothbeans",34.7977718529613
28.66024187,59.3189118,"mothbeans",40.3520147938402
29.02955344,61.09387478,"mothbeans",48.9729374049135
27.78031515,54.65030015,"mothbeans",22.2189776620942
31.99928579,54.1077461,"mothbeans",12.5320206408407
27.33580911,55.27755933,"mothbeans",24.4389156735653
28.92952635,53.57014709,"mothbeans",18.0644961095797
27.65472156,58.59986279,"mothbeans",10.4512169730966
28.52396666,55.77264351,"mothbeans",13.6736813366573
31.02215872,45.89239456,"mothbeans",24.2953462800003
25.74095321,45.38497051,"mothbeans",22.9607141334352
31.70447482,56.85420099,"mothbeans",20.834307709511
24.47876451,58.51663927,"mothbeans",31.9763021219494
31.46511256,51.79939437,"mothbeans",26.2562998681362
25.60973447,50.7330069,"mothbeans",22.1662215858399
30.30260453,47.18283631,"mothbeans",26.9087173339662
28.17489437,43.6672299,"mothbeans",43.2628368408565
25.50634557,44.8302551,"mothbeans",46.9352056782893
31.12896766,43.58788762,"mothbeans",17.6997591994099
26.34043268,55.59160391,"mothbeans",36.661912555904
28.23494706,61.5620517,"mothbeans",34.3620553649307
27.04453473,49.32609633,"mothbeans",38.3592648500561
25.16125354,55.25435777,"mothbeans",47.3793385107478
27.3179125,51.66921088,"mothbeans",48.30820883963
25.4123765,49.66474269,"mothbeans",38.1934300322031
31.21629982,46.01868196,"mothbeans",48.0727786571899
30.573999,58.22686794,"mothbeans",40.4540608731827
25.42517036,53.2208266,"mothbeans",39.3189531242523
27.09400578,43.65305437,"mothbeans",14.161438323258
24.30935081,56.32938343,"mothbeans",36.9562051237389
30.06142622,45.90067655,"mothbeans",36.5843844561228
28.09568993,60.9835384,"mothbeans",21.6568525088858
26.33908791,40.00933429,"mothbeans",30.7599027471578
